ARTICLE_ID,TITLE,SECTION_TITLE,SECTION_TEXT
0,Anarchism,"Introduction,Etymology and terminology,History,Anarchist schools of thought,Internal issues and debates,Topics of interest,Criticisms,See also,References,Further reading,External links",political philosophy advocate society based voluntary institution often described stateless society several author defined specifically institution based free association anarchism hold state undesirable unnecessary harmful central anarchism specifically entail opposing authority hierarchical organisation conduct human relation including limited state system anarchism usually considered extreme ideology much anarchist economics anarchist legal philosophy reflects interpretation communism collectivism syndicalism mutualism participatory economics anarchism offer fixed body doctrine single particular world view instead fluxing flowing philosophy many type tradition anarchism exist mutually exclusive anarchist school thought differ fundamentally supporting extreme individualism complete collectivism strain anarchism often divided category social individualist anarchism similar dual classification term anarchism compound word composed word anarchy suffix derived respectively greek anarchy meaning one ruler prefix leader ruler cf authority sovereignty realm magistracy suffix verbal infinitive suffix first known use word various faction within french revolution labelled opponent anarchist robespierre shared many view later anarchist many revolutionary early nineteenth century contributed anarchist doctrine next generation use word anarchist anarchism describing belief first political philosopher call anarchist proudhon marking formal birth anarchism century beginning france term libertarianism often used synonym anarchism used almost exclusively sense united state use synonym still common outside united state hand use libertarianism refer individualistic philosophy referring anarchism libertarian anarchism woodcut digger document earliest anarchist theme found century bc work taoist philosopher later century philosophy described various source anarchist wrote petty thief put jail great brigand becomes ruler nation diogenes cynic contemporary zeno founder stoicism also introduced similar topic jesus sometimes considered first anarchist christian anarchist tradition george wrote true founder anarchy jesus christ first anarchist society apostle early islamic history manifestation anarchic thought found islamic civil war caliphate insisted right individual within islamic society french renaissance political philosopher de la wrote famous work discourse voluntary servitude historian consider important anarchist precedent radical protestant christian group digger cited various author proposing anarchist social measure century england term anarchist first entered english language english civil war term abuse used royalist roundhead opponent time french revolution began use term positively opposition jacobin centralisation power seeing revolutionary government turn century english word anarchism lost initial negative connotation modern anarchism emerged secular religious thought enlightenment particularly rousseau argument moral centrality freedom part political turmoil wake french revolution developed first expression modern anarchist thought according peter kropotkin first formulate political economical conception anarchism even though give name idea developed work attached anarchist idea early burke first formulate political economical conception anarchism even though give name idea developed work generally regarded founder school thought known anarchism argued political justice government inherently malevolent influence society perpetuates dependency ignorance thought spread use reason mass eventually cause government wither away unnecessary force accord state moral legitimacy use revolutionary tactic removing government power rather advocated replacement process peaceful evolution aversion imposition society led denounce manifestation people enslavement foundation law property right even institution marriage considered basic foundation society constraining natural development individual use power reasoning arrive mutually beneficial method social organisation case government institution shown constrain development capacity live wholly accordance full free exercise private judgement french proudhon regarded first anarchist label adopted groundbreaking work property published reason claim proudhon founder modern anarchist theory developed theory spontaneous order society organisation emerges central coordinator imposing idea order will individual acting interest famous quote matter liberty mother daughter order property proudhon answer famous accusation property theft work opposed institution decreed property owner complete right use abuse property wish contrasted called possession limited ownership resource good le continuous use later however proudhon added property liberty argued bulwark state power opposition state organised religion certain capitalist practice inspired subsequent anarchist made one leading social thinker time joseph first person describe libertarian unlike proudhon argued product labour worker right satisfaction need whatever may nature germany philosopher max published book ego later considered influential early text individualist anarchism french anarchist active revolution included joseph pierre joseph proudhon international paris anarchist bakunin opposed marxist aim dictatorship proletariat favour universal rebellion allied federalist first international expulsion marxist europe harsh reaction followed revolution ten country experienced brief social upheaval group carried nationalist uprising attempt systematic change ended failure conservative element took advantage divided group socialist anarchist liberal nationalist prevent revolt spain de la established anarchist journal el la inspired idea catalan politician pi became principal translator proudhon work spanish later briefly became president spain leader democratic republican federal party according george woodcock translation profound lasting effect development spanish anarchism time idea interpreted pi already provided much inspiration federalist movement sprang early according spanish revolution pi attempted establish decentralised political system line international workingman association sometimes called first international united diverse revolutionary current including french follower proudhon english trade unionist socialist social democrat due link active worker movement international became significant organisation marx became leading figure international member general council proudhon follower opposed marx state socialism advocating political small property holding woodcock also report american individualist anarchist lysander greene member first international following unsuccessful participation league peace freedom russian revolutionary bakunin collectivist anarchist associate joined first international decided get involved allied federalist socialist section international advocated revolutionary overthrow state collectivisation property first collectivist worked marxist push first international revolutionary socialist direction subsequently international became polarised two camp marx bakunin respective figurehead bakunin characterised marx idea centralist predicted marxist party came power leader simply take place ruling class fought anarchist historian george woodcock report annual congress international taken place owing outbreak paris commune general council called special conference london one delegate able attend spain none italy technical excuse split away used avoid inviting bakunin swiss supporter thus tiny minority anarchist present general council resolution passed almost unanimously clearly directed bakunin follower conflict climaxed final split two group congress bakunin james expelled international headquarters transferred new york response federalist section formed international congress adopting revolutionary anarchist programme paris commune government briefly ruled paris march formally march may commune result uprising paris france defeated war anarchist participated actively establishment paris commune included brother eugene latter murdered repression afterwards reform initiated commune workplace anarchist see idea associated labour beginning realised moreover commune idea federation obviously reflected influence proudhon french radical idea indeed commune vision communal france based federation delegate bound imperative mandate issued elector subject recall moment echo bakunin proudhon idea proudhon like bakunin argued favour implementation binding mandate federation commune thus economically politically paris commune heavily influenced anarchist idea george woodcock state section first international precursor seeking replace privilege authority state free spontaneous organization labour federation organized trade labor union united state canada unanimously set may date work day become standard sympathetic engraving walter crane executed anarchist chicago affair affair generally considered significant event origin international may day observance response union across united state prepared general strike support event may chicago fight broke strikebreaker attempted cross picket line two worker died police opened fire crowd next day may anarchist staged rally chicago square bomb thrown unknown party near conclusion rally killing officer ensuing panic police opened fire crowd seven police officer least four worker killed eight anarchist directly indirectly related organiser rally arrested charged murder deceased officer men became international political celebrity labour movement four men executed fifth committed suicide prior execution incident became known affair setback labour movement struggle day second attempt time international scope organise day made event also secondary purpose memorialising worker killed result affair initially conceived event following year celebration international worker day may day become firmly established international worker holiday international anarchist congress amsterdam gathered delegate different country important figure anarchist movement including pierre goldman rocker various theme treated congress particular concerning organisation anarchist movement popular education issue general strike central debate concerned relation anarchism syndicalism trade unionism particular disagreement issue latter thought syndicalism revolutionary create condition social revolution consider syndicalism sufficient thought movement reformist even conservative citing essentially bourgeois phenomenon professional union official warned syndicalist aim perpetuating syndicalism anarchist must always anarchy end consequently refrain committing particular method achieving spanish worker federation first major movement anarchist trade union federation special importance spain successful national confederation labour founded major force spanish working class politics attracting million member one point playing major role spanish civil war affiliated international worker association federation trade union founded delegate representing two million worker country europe latin america latin america particular anarchist quickly became active organising craft industrial worker throughout south central america early trade union mexico brazil peru chile argentina general outlook prestige spanish revolutionary organisation undoubtedly great extent responsible situation largest militant organisation regional argentina grew quickly membership nearly quarter million dwarfed rival union deed anarchist follower known carried series bombing assassination attempt saw attack anarchist advocated publicising violent act retaliation preach action also action propaganda scholar gage contend advocacy mass murder targeted killing member ruling class time action might garner sympathy population period heightened government repression labor conflict worker killed however boasted existing system quickest radically overthrown annihilation exponent therefore massacre enemy people must set motion best known pamphlet published science revolutionary warfare manual subject making explosive based knowledge acquired working explosive plant new jersey people inside outside anarchist movement began use slogan propaganda deed refer individual bombing regicide tyrannicide onwards russian counterpart become partisan economic terrorism illegal practice emerged within act anarchist bomber assassin propaganda deed anarchist burglar individual expressed desperation personal violent rejection intolerable society moreover clearly meant exemplary invitation france gang famous group embrace however soon important figure anarchist movement distanced individual act peter kropotkin thus wrote year le structure based century history destroyed kilo dynamite variety anarchist advocated abandonment sort tactic favour collective revolutionary action example trade union movement argued renewed anarchist involvement labour movement basis anarchism well individual dynamiter state repression including infamous french anarchist labour movement following successful bombing assassination may contributed abandonment kind tactic reciprocally state repression first place may played role isolated act dismemberment french socialist movement many group following suppression paris commune execution exile many penal colony favoured individualist political expression act numerous head state assassinated member anarchist movement including tsar alexander ii russia president carnot france empress austria king italy president mckinley united state king carlos portugal king george greece mckinley assassin leon claimed influenced anarchist feminist goldman revolution uprising nestor member anarchist revolutionary insurrectionary army ukraine anarchist participated alongside bolshevik february october revolution initially enthusiastic bolshevik revolution however following political falling bolshevik anarchist opposition conflict culminated rebellion new government repressed anarchist central russia either imprisoned driven underground joined victorious bolshevik anarchist petrograd moscow fled ukraine free territory fought civil war white grouping monarchist opponent october revolution bolshevik part revolutionary insurrectionary army ukraine led nestor established anarchist society region number month expelled american anarchist goldman alexander agitating response bolshevik policy suppression uprising left russia wrote account experience russia criticising amount control bolshevik exercised bakunin prediction consequence marxist rule ruler new socialist marxist state become new elite proved true victory bolshevik october revolution resulting russian civil war serious damage anarchist movement internationally many worker activist saw bolshevik success setting example communist party grew expense anarchism socialist movement france united state example member major syndicalist movement iww left organisation joined communist international revolutionary wave saw active participation anarchist varying degree protagonism german uprising known german revolution established bavarian soviet republic anarchist gesell important leadership position within revolutionary structure italian event known trade union grew member influence italian anarchist union member plus nova daily paper grew accordingly anarchist first suggest occupying workplace mexican revolution mexican liberal party established early led series military offensive leading conquest occupation certain town district california leadership ricardo paris group russian anarchist exile included nestor concluded anarchist needed develop new form organisation response structure bolshevism manifesto called organisational platform general union anarchist draft supported group active today include worker solidarity movement ireland north eastern federation anarchist communist north america synthesis anarchism emerged organisational alternative try join anarchist different tendency principle anarchism adjective form found main proponent main principle behind anarchist federation grouped around contemporary global international anarchist federation european fascist rise fascism europe transformed anarchism conflict state italy saw first struggle anarchist fascist italian anarchist played key role organisation strongest area anarchist tradition achieved success activism repelling blackshirt anarchist stronghold august veteran italian anarchist one first critical theorist fascism describing preventive france far right league came close insurrection february riot anarchist divided united front policy anarchist france italy active resistance world war ii germany anarchist arrested charge unknown early morning hour february within hour fire berlin joseph goebbels nazi propaganda minister labelled one jewish subversive next seventeen month imprisoned concentration camp brandenburg finally february transferred concentration camp finally night july tortured murdered guard battered corpse found hanging latrine next morning spain national trade union initially refused join popular front electoral alliance abstention supporter led right wing election victory changed policy anarchist vote helped bring popular front back power month later conservative member military support minority party responded attempted coup causing spanish civil war response army rebellion movement peasant worker supported armed militia took control barcelona large area rural spain collectivised land even fascist victory anarchist losing ground bitter struggle stalinist controlled much distribution military aid republican cause soviet union according chomsky communist mainly responsible destruction spanish anarchist communist army mainly destroyed collective elsewhere communist basically acted police force security system republic much opposed anarchist partially stalin still hoped time kind pact western country hitler course failed stalin withdrew support republic even withdrew spanish gold reserve event known spanish revolution worker social revolution began outbreak spanish civil war resulted widespread implementation anarchist broadly libertarian socialist organisational principle throughout various portion country two three year primarily catalonia aragon andalusia part much spain economy put worker control anarchist stronghold like catalonia figure high lower area heavy communist party spain influence party actively resisted attempt collectivisation enactment factory run worker committee agrarian area became collectivised run libertarian commune anarchist historian sam estimated eight million people participated directly least indirectly spanish revolution claimed came closer realising ideal free stateless society vast scale revolution history spanish communist troop suppressed collective persecuted dissident marxist anarchist prominent italian anarchist volunteered fight franco killed instead spain gunman associated spanish communist party city madrid turned force last mayor city anarchist anarchism sought reorganise war context organisational debate synthesis anarchism took importance especially anarchist movement italy france mexican anarchist federation established anarchist federation centre united anarchist federation federal district early international solidarity federation anarchist group cuba merged large national organisation de cuba cuban libertarian association bulgarian anarchist communist federation part factory workplace committee movement repressed new communist regime france trade union travail established next year also synthesist founded italy korean anarchist formed league free social constructor september japanese anarchist federation founded international anarchist congress delegate across europe held paris may world war ii appeal detailing plight german anarchist called american support february sending aid parcel anarchist germany operation federation libertarian socialist founded germany rocker wrote organ die survived uruguayan anarchist federation founded federation argentina renamed argentine libertarian federation syndicalist worker federation syndicalist group active britain one solidarity federation earliest predecessor formed member dissolved anarchist federation britain unlike influenced idea ultimately syndicalist decided pursue definitely syndicalist strategy outset anarchism continued influence important literary intellectual personality time albert camus herbert read paul goodman allen ginsberg george woodcock julian beck john cage french surrealist group led breton openly embraced anarchism collaborated became influential movement anti war movement time seen activism writing english anarchist member campaign nuclear disarmament comfort similar activism american catholic day became basis critique militarism side cold war resurgence anarchist idea period well documented robert graham anarchism documentary history libertarian idea volume two emergence new anarchism squat near overlooking barcelona squatting prominent part emergence renewed anarchist movement counterculture roof occupy resist surge popular interest anarchism occurred western nation anarchism influential counterculture anarchist actively participated late sixty student worker revolt italy international anarchist federation founded international anarchist conference held three existing european federation france italy iberian anarchist federation well bulgarian federation french exile united kingdom associated punk rock movement exemplified band crass sex pistol housing employment crisis western europe led formation commune squatter movement like barcelona spain denmark squatter occupied disused military base declared freetown christiania autonomous central copenhagen revival anarchism century number new movement school thought emerged feminist tendency always part anarchist movement form returned vigour second wave feminism anarchist anthropologist david anarchist historian posited rupture generation anarchism often still shaken sectarian habit century contrasted younger activist much informed element indigenous feminist ecological idea turn century formed far majority anarchist around turn century anarchism grew popularity influence part movement anarchist became known involvement protest meeting world trade organization wto group eight world economic forum anarchist faction protest engaged rioting property destruction violent confrontation police action precipitated ad anonymous cadre known black bloc organisational tactic pioneered time include security culture affinity group use decentralised technology internet significant event period confrontation wto conference seattle according anarchist scholar simon contemporary anarchism seen powerful critique contemporary one might say contemporary anarchism responsibility sexual ecological flow experience conscience manifold way west ravage rest ethical outrage yawning inequality impoverishment palpable locally globally international anarchist federation existence include international anarchist federation international worker association international libertarian solidarity largest organised anarchist movement today spain form general membership estimated around portrait philosopher proudhon courbet proudhon primary proponent anarchist mutualism influenced many later individualist anarchist social anarchist thinker anarchist school thought generally grouped two main historical tradition individualist anarchism social anarchism different origin value evolution individualist wing anarchism emphasis negative liberty opposition state social control individual social wing emphasise positive liberty achieve one potential argue human need society fulfil recognising equality entitlement chronological theoretical sense classical created throughout century anarchist school created century beyond specific faction anarchist thought philosophical anarchism embodies theoretical stance state lack moral legitimacy accepting imperative revolution eliminate component especially individualist anarchism philosophical anarchism may accept existence minimal state unfortunate usually temporary necessary evil argue citizen moral obligation obey state law conflict individual autonomy one reaction sectarianism within anarchist milieu anarchism adjective call toleration first adopted response bitter debate anarchist theory time abandoning hyphenated anarchism sought emphasise belief common anarchist school thought anarchist school mutualism began english french labour movement taking anarchist form associated proudhon france united state proudhon proposed spontaneous order organisation emerges central authority positive anarchy order arises wish wish business transaction alone produce social order proudhon distinguished ideal political possibility practical governance reason much contrast theoretical statement concerning ultimate spontaneous proudhon heavily involved french parliamentary politics allied anarchist socialist faction worker movement addition advocating charter cooperative promoted certain nationalisation scheme life public service mutualist anarchism concerned reciprocity free association voluntary contract federation credit currency reform according american mutualist greene worker mutualist system receive exact pay work service equivalent cost exchangeable service equivalent cost profit discount mutualism retrospectively characterised ideologically situated individualist collectivist form anarchism encyclopaedia political thought publishing proudhon first characterised goal third form society synthesis communism property individualist anarchism refers several tradition thought within anarchist movement emphasise individual kind external determinant group society tradition ideological system individualist anarchism single philosophy refers group individualistic philosophy sometimes conflict often cited first anarchist wrote political justice consider first expression anarchism philosophical anarchist rationalist utilitarian basis opposed revolutionary action saw minimal state present necessary evil become increasingly irrelevant powerless gradual spread knowledge advocated individualism proposing cooperation labour eliminated premise conducive general good philosopher max usually considered prominent early individualist anarchist sketch engels influential form individualist anarchism called egoism egoist anarchism expounded one earliest proponent individualist anarchism german max ego published founding text philosophy according limitation right individual power obtain desire regard god state morality right spook mind held society exist individual reality advocated foresaw union egoist association continually renewed party support act proposed form organisation place state egoist anarchist argue egoism foster genuine spontaneous union individual egoism inspired many interpretation philosophy promoted german philosophical anarchist homosexual activist john henry warren widely regarded first american anarchist weekly paper edited peaceful revolutionist first anarchist periodical published american anarchist historian apparent anarchism found united state least early conscious affinity individualist anarchism warren stephen pearl andrew greene presented mutualism purest systematic henry david thoreau important early influence individualist anarchist thought united state europe thoreau american author poet naturalist tax resister development critic surveyor historian philosopher leading transcendentalist best known book reflection simple living natural surroundings essay civil disobedience argument individual resistance civil government moral opposition unjust state later benjamin tucker fused egoism economics warren proudhon eclectic influential publication liberty early influence individualist anarchism different country attracted small diverse following bohemian artist intellectual free love birth control advocate see anarchism issue related love sex individualist naturist nudist see activist well young anarchist outlaw became known individual reclamation see european individualist anarchism individualist anarchism france author activist included oscar wilde emile han brand lev social anarchism call system common ownership mean production democratic control organisation government authority coercion largest school thought anarchism social anarchism reject private property seeing source social inequality retaining respect personal property emphasis cooperation mutual aid collectivist anarchism also referred revolutionary socialism form revolutionary form anarchism commonly associated bakunin collectivist anarchist oppose private ownership mean production instead advocating ownership collectivised achieved violent revolution first starting small cohesive group act violence propaganda deed inspire worker whole revolt forcibly collectivise mean production however collectivisation extended distribution income worker paid according time worked rather receiving good distributed according need position criticised anarchist communist effectively upholding wage system collectivist anarchism arose contemporaneously marxism opposed marxist dictatorship proletariat despite stated marxist goal collectivist stateless society anarchist communist collectivist idea mutually exclusive collectivist anarchist advocated compensation labour held possibility transition communist system distribution according need anarchist communism also known libertarian communism occasionally free communism theory anarchism advocate abolition state market money private property retaining respect personal property capitalism favour common ownership mean production direct democracy horizontal network voluntary association worker council production consumption based guiding principle according ability according need russian theorist peter kropotkin influential development anarchist communism form anarchist communism insurrectionary anarchism strongly influenced egoism radical individualism believing best social system realisation individual freedom view way reconciling opposition individual society developed radical socialist current french revolution first formulated italian section first international theoretical work peter kropotkin took importance later expanded developed insurrectionary section date best known example anarchist communist society established around idea exist today achieving worldwide attention knowledge historical canon anarchist territory spanish revolution free territory russian revolution effort influence spanish anarchist spanish revolution within spanish civil war starting anarchist communism existed aragon part andalusia well stronghold anarchist catalonia crushed combined force regime war hitler mussolini spanish communist party repression backed ussr well economic armament blockade capitalist country spanish republic russian revolution anarchist nestor worked create defend revolutionary insurrectionary army ukraine anarchist communism free territory ukraine conquered bolshevik may day demonstration spanish trade union basque country branch anarchism focus labour movement view labour union potential force revolutionary social change replacing capitalism state new society democratically worker basic principle worker solidarity direct action worker believe direct action action concentrated directly attaining goal opposed indirect action electing representative government position allow worker liberate moreover believe worker organisation organisation struggle wage system theory eventually form basis new society boss business agent rather worker able make decision affect rocker one popular voice movement outlined view origin movement sought important future labour pamphlet international worker association international federation various labour union different country spanish played still play major role spanish labour movement also important force spanish civil war school lawrence left john right two prominent contemporary anarchist author known prominent voice within noted advocate anarchy anarchism continues generate many philosophy movement time eclectic drawing various source syncretic combining disparate concept create new philosophical approach green anarchism school thought within anarchism emphasis environmental issue important precedent main contemporary current social ecology writing green anarchist perspective john attribute ill today social degradation technology birth agricultural civilization argues shift human consciousness also shift human subsistence strategy human animal reinvented narrative center murder predation thereby institutionalize violence thus according civilization result human development technology grammar predatory economics language literacy claim technology also called anarchist feminism combine anarchism feminism generally view patriarchy manifestation involuntary coercive hierarchy replaced decentralised free association believe struggle patriarchy essential part class struggle anarchist struggle state essence philosophy see anarchist struggle necessary component feminist struggle vice brown claim anarchism political philosophy opposes relationship power inherently feminist began late writing early feminist anarchist goldman de tendency reject violence struggle social change see developed mostly netherlands britain united state second world war christian anarchism movement political theology combine anarchism christianity main proponent included leo tolstoy day ellul tendency within wider anarchist movement based organisational theory tradition organisational platform general union anarchist draft document based experience russian anarchist october revolution led eventually victory bolshevik anarchist group platform attempted address explain anarchist movement failure russian revolution synthesis anarchism form anarchism try join anarchist different tendency principle anarchism adjective form found main proponent main principle behind anarchist federation grouped around contemporary global international anarchist federation anarchy recent current anarchist thought promotes critique anarchism relationship traditional politics seek escape confines ideology general also presenting critique organisation morality influenced work max marxist international anarchy marked focus social insurrection rejection leftist social organisation insurrectionary anarchism revolutionary theory practice tendency within anarchist movement emphasis insurrection within anarchist practice critical formal organisation labour union federation based political programme periodic congress instead insurrectionary anarchist advocate informal organisation small affinity group based organisation insurrectionary anarchist put value attack permanent class conflict refusal negotiate compromise class enemy theoretical move synthesis classical anarchist theory thought drawing diverse idea including marxism anarchy international market anarchism strongly affirm classical liberal idea free market maintaining taken logical conclusion idea support strongly position economics foreign policy advocate elimination state favour free market developed radical libertarianism individualist anarchism drawing austrian school economics study law economics public choice theory strong current within anarchism belief considered part anarchist movement due fact anarchism historically movement reason see anarchism incompatible capitalist form consistent anarchist value controversial subject anarchist anarchism philosophy embodies many diverse attitude tendency school thought disagreement question value ideology tactic common compatibility capitalism nationalism religion anarchism widely disputed similarly anarchism enjoys complex relationship ideology marxism communism collectivism unionism capitalism anarchist may motivated humanism divine authority enlightened number alternative ethical doctrine phenomenon civilisation technology within democratic process may sharply criticised within anarchist tendency simultaneously lauded tactical level propaganda deed tactic used anarchist century nihilist movement contemporary anarchist espouse alternative direct action method nonviolence cryptography bring anarchist society scope anarchist society anarchist advocate global one local one diversity anarchism led widely different use identical term different anarchist tradition led many concern anarchist theory intersecting overlapping various school thought certain topic interest internal dispute proven perennial within anarchist theory french individualist anarchist emile propounded virtue free love parisian anarchist milieu early century important current within anarchism free love free love advocate sometimes traced root back warren experimental community viewed sexual freedom clear direct expression individual sovereignty free love particularly stressed woman right sexual law discriminated woman example marriage law control measure important american free love journal lucifer edited moses also existed ezra word free society firebrand free society major anarchist newspaper united state end beginning century publication advocated free love woman right critiqued comstockery censorship sexual information also lazarus important american individualist anarchist promoted free love new york city greenwich village bohemian feminist socialist advocated pleasure woman also men encouraged playing sexual role sexuality openly bisexual radical millay lesbian anarchist anderson prominent discussion group organised villager frequented goldman hirschfeld noted goldman campaigned boldly steadfastly individual right especially deprived right thus came first woman indeed first american take defence homosexual love general public fact goldman heterosexual anarchist robert spoke positively homosexuality beginning german language journal der english poor devil argentina virginia published newspaper called english woman voice published nine time rosario january january revived briefly europe main propagandist free love within individualist anarchism emile proposed concept la camaraderie speak free love possibility voluntary sexual encounter consenting adult also consistent proponent germany brand john henry pioneering campaigner acceptance male bisexuality homosexuality anarchist woman organisation spain aimed empower working class woman founded approximately member organisation based idea double struggle woman liberation social revolution argued two objective equally important pursued parallel order gain mutual support created network woman anarchist main founder spanish federation open lesbianism published variety literary journal working male pen name able explore lesbian theme time homosexuality criminalised subject censorship punishment recently british comfort gained notoriety sexual revolution writing bestseller sex manual joy sex issue free love dedicated treatment work french philosopher work corp pour fragment education catalan anarchist pedagogue english anarchist education main mean change achieved saw main goal education promotion happiness education respect child autonomy precluded form coercion pedagogy respected sought build child motivation initiative concern child capacity resist ideology transmitted school political justice criticises state sponsored schooling account obvious alliance national government early american anarchist warren advanced alternative education experience libertarian community established max wrote long essay education called false principle education name educational principle explaining consists hourly education create free men sovereign character mean eternal character therefore eternal form moment united state basically movement purpose make individual politically spiritually free decide religious matter number contributor liberty anarchist publication prominent figure anarchism individualist anarchist george time truth seeker walker excellent free love journal lucifer many anarchist ardent freethinker reprint paper lucifer truth seeker appeared liberty church viewed common ally state repressive force catalan anarchist established modern progressive school barcelona defiance educational system controlled catholic church school stated goal educate working class rational secular setting fiercely believed freedom education education free authority church state murray wrote period heyday libertarian school pedagogical project area country anarchist exercised degree influence perhaps effort field modern school project exercised considerable influence catalan education experimental technique teaching generally la idea generally formed inspiration series modern school united state cuba south america london first started new york city also inspired italian newspaper founded russian christian anarchist leo tolstoy established school peasant child estate tolstoy educational experiment due harassment tsarist secret police tolstoy established conceptual difference education culture thought education tendency one man make another like education culture restraint culture free education teaching forced pupil instruction exclusive subject taught educator regard necessary compulsion education transformed culture recent libertarian tradition education free school activity replaces pedagogic approach experiment germany led founding became school often cited example anarchism practice however free school radically libertarian differ principle advocating overtly political class addition organising school according libertarian principle anarchist also questioned concept schooling se term popularised argued school institution dysfunctional learning serf creation consumer society instead criticism anarchism include moral criticism pragmatic criticism anarchism often evaluated unfeasible utopian critic anarchism country people government anthropology anarchy ed left bank book jacob simon ed anarchist turn pluto press march carter april political theory anarchism harper row silvia witch woman body primitive accumulation anarchy alive london pluto press david fragment anarchist anthropology chicago prickly paradigm press graham robert ed anarchism documentary history libertarian idea volume one anarchy anarchism black rose book london volume two anarchist current black rose book daniel anarchism theory practice monthly review press harper anarchy graphic guide camden press overview updating woodcock classic illustrated throughout harper artwork le dispossessed new york harper row first edition hardcover ed anarchist faq volume ak press page volume ii ak press page paul anarchism authority philosophical introduction classical anarchism marshall peter demanding impossible history anarchism pm press max anarchy time press scott james two cheer anarchism six easy piece autonomy dignity meaningful work play princeton nj princeton university press woodcock george anarchism history libertarian idea movement penguin book woodcock george ed anarchist reader anthology writing anarchist thinker activist including proudhon kropotkin bakunin goldman many
